"","usr_id","actual","predict","difference"
"1138","349",2,2.5,0.5
"1139","349",5,3.5,-1.5
"1140","357",2,2,0
"1141","362",2,5,3
"1142","363",2,3,1
"1143","363",5,4,-1
"1144","364",4,3.5,-0.5
"1145","370",2,1.5,-0.5
"1146","372",3,2.5,-0.5
"1147","377",4,3.5,-0.5
"1148","380",2,2,0
"1149","381",4,5,1
"1150","385",5,4,-1
"1151","388",1,1.5,0.5
"1152","395",3,4.5,1.5
"1153","395",3,3,0
"1154","399",5,3,-2
"1155","399",3,2,-1
"1156","401",2,4,2
"1157","402",5,2,-3
"1158","406",4,3.5,-0.5
"1159","406",3,1.5,-1.5
"1160","407",2,3,1
"1161","407",5,3.5,-1.5
"1162","410",2,1.5,-0.5
"1163","417",5,4,-1
"1164","418",2,3.5,1.5
"1165","419",3,2.5,-0.5
"1166","422",5,2.5,-2.5
"1167","423",2,3.5,1.5
"1168","428",3,4,1
"1169","428",2,4.5,2.5
"1170","432",1,1.5,0.5
"1171","445",4,4,0
"1172","447",2,2.5,0.5
"1173","451",3,4.5,1.5
"1174","453",4,4.5,0.5
"1175","455",4,5,1
"1176","457",5,3,-2
"1177","457",5,3.5,-1.5
"1178","457",2,3.5,1.5
"1179","458",3,3,0
"1180","459",3,5,2
"1181","460",2,3.5,1.5
"1182","462",2,5,3
"1183","465",3,2.5,-0.5
"1184","467",4,4.5,0.5
"1185","471",4,3.5,-0.5
"1186","474",1,4,3
"1187","475",5,3,-2
"1188","475",1,2.5,1.5
"1189","475",2,1,-1
"1190","476",5,4.5,-0.5
"1191","477",3,3.5,0.5
"1192","477",4,4,0
"1193","478",5,4.5,-0.5
"1194","480",3,5,2
"1195","484",2,3.5,1.5
"1196","484",2,4,2
"1197","485",3,3,0
"1198","485",2,2.5,0.5
"1199","490",4,3.5,-0.5
"1200","492",3,2.5,-0.5
"1201","493",2,4,2
"1202","497",1,2,1
"1203","499",4,3.5,-0.5
"1204","500",3,3,0
"1205","502",5,3.5,-1.5
"1206","502",3,1.5,-1.5
"1207","503",3,4.5,1.5
"1208","507",5,4,-1
"1209","508",3,4.5,1.5
"1210","510",3,3.5,0.5
"1211","510",3,3,0
"1212","522",4,2.5,-1.5
"1213","523",4,3,-1
"1214","526",4,2.5,-1.5
"1215","531",3,2.5,-0.5
"1216","531",4,3,-1
"1217","531",3,3.5,0.5
"1218","537",1,2,1
"1219","537",3,3.5,0.5
"1220","541",1,2,1
"1221","545",2,1.5,-0.5
"1222","546",5,3.5,-1.5
"1223","547",5,2,-3
"1224","556",3,3,0
"1225","559",5,5,0
"1226","560",5,4,-1
"1227","563",4,4,0
"1228","564",5,3.5,-1.5
"1229","567",5,2,-3
"1230","573",1,2,1
"1231","575",3,3.5,0.5
"1232","583",4,3.5,-0.5
"1233","586",4,3,-1
"1234","590",4,3.5,-0.5
"1235","590",5,4.5,-0.5
"1236","593",4,4,0
"1237","596",5,4,-1
"1238","598",4,3.5,-0.5
"1239","600",2,5,3
"1240","603",5,2,-3
"1241","606",3,3,0
"1242","611",5,2,-3
"1243","612",4,3.5,-0.5
"1244","616",4,2.5,-1.5
"1245","616",5,3,-2
"1246","616",3,4.5,1.5
"1247","616",4,2,-2
"1248","620",4,2.5,-1.5
"1249","621",3,4,1
"1250","626",5,4.5,-0.5
"1251","631",4,4,0
"1252","633",4,4.5,0.5
"1253","634",5,2,-3
"1254","639",5,3.5,-1.5
"1255","640",2,3,1
"1256","642",2,3,1
"1257","648",2,2.5,0.5
"1258","649",3,1.5,-1.5
"1259","650",4,4,0
"1260","652",3,4.5,1.5
"1261","654",2,3.5,1.5
"1262","663",2,3,1
"1263","666",1,4.5,3.5
"1264","672",5,3.5,-1.5
"1265","689",4,5,1
"1266","691",4,2.5,-1.5
"1267","695",5,4.5,-0.5
"1268","695",3,2.5,-0.5
"1269","695",3,3,0
"1270","698",4,3,-1
"1271","700",5,3,-2
"1272","700",5,2,-3
"1273","703",5,2.5,-2.5
"1274","710",3,2,-1
"1275","713",3,1.5,-1.5
"1276","728",5,3,-2
"1277","728",4,3.5,-0.5
"1278","729",5,2.5,-2.5
"1279","730",1,3,2
"1280","740",1,2,1
"1281","745",1,2.5,1.5
"1282","749",2,2.5,0.5
"1283","750",3,2.5,-0.5
"1284","752",5,5,0
"1285","763",3,3,0
"1286","767",5,4,-1
"1287","770",1,4,3
"1288","771",3,2.5,-0.5
"1289","773",5,4.5,-0.5
"1290","773",4,3.5,-0.5
"1291","779",2,1.5,-0.5
"1292","779",4,4,0
"1293","780",3,4,1
"1294","782",5,4,-1
"1295","783",1,4,3
"1296","786",4,3,-1
"1297","794",4,4,0
"1298","797",2,4,2
"1299","799",4,3.5,-0.5
"1300","802",1,2,1
"1301","803",5,3.5,-1.5
"1302","811",4,5,1
"1303","817",4,4.5,0.5
"1304","828",4,3.5,-0.5
"1305","834",1,2,1
"1306","837",4,4,0
"1307","843",4,4,0
"1308","846",2,4,2
"1309","846",3,2.5,-0.5
"1310","846",4,4,0
"1311","851",5,3.5,-1.5
"1312","852",2,3,1
"1313","854",3,3.5,0.5
"1314","855",1,3.5,2.5
"1315","858",2,1.5,-0.5
"1316","858",3,1.5,-1.5
"1317","863",3,3.5,0.5
"1318","866",1,1.5,0.5
"1319","875",5,3.5,-1.5
"1320","880",2,3,1
"1321","881",3,2.5,-0.5
"1322","886",5,3,-2
"1323","888",2,4,2
"1324","888",4,4,0
"1325","889",4,2,-2
"1326","896",4,3.5,-0.5
"1327","897",4,3.5,-0.5
"1328","899",4,3.5,-0.5
"1329","900",3,2.5,-0.5
"1330","904",3,4,1
"1331","910",3,4.5,1.5
"1332","911",1,4.5,3.5
"1333","911",5,3.5,-1.5
"1334","912",2,2.5,0.5
"1335","921",2,2,0
"1336","922",1,2.5,1.5
"1337","931",2,3.5,1.5
"1338","935",4,3,-1
"1339","936",2,5,3
"1340","940",4,4,0
"1341","941",1,2,1
"1342","942",2,3,1
"1343","943",5,3.5,-1.5
"1344","943",3,3.5,0.5
"1345","947",2,2,0
"1346","950",5,5,0
"1347","956",1,2,1
"1348","956",2,1.5,-0.5
"1349","960",2,2.5,0.5
"1350","962",2,2.5,0.5
"1351","968",4,3,-1
"1352","968",5,4,-1
"1353","971",3,2,-1
"1354","974",1,4.5,3.5
"1355","974",1,3.5,2.5
"1356","974",3,4,1
"1357","985",3,3.5,0.5
"1358","991",4,4,0
"1359","1000",1,2.5,1.5
"1360","1006",4,4.5,0.5
"1361","1009",4,2,-2
"1362","1009",4,3.5,-0.5
"1363","1009",4,4.5,0.5
"1364","1010",4,4,0
"1365","1013",4,3.5,-0.5
"1366","1014",2,2.5,0.5
"1367","1016",5,4.5,-0.5
"1368","1023",5,3.5,-1.5
"1369","1024",5,3.5,-1.5
"1370","1031",2,2,0
"1371","1039",4,3,-1
"1372","1044",5,2.5,-2.5
"1373","1046",1,2.5,1.5
"1374","1046",4,3,-1
"1375","1046",5,1.5,-3.5
"1376","1046",2,3.5,1.5
"1377","1047",2,4,2
"1378","1049",5,4.5,-0.5
"1379","1051",3,4.5,1.5
"1380","1051",2,2,0
"1381","1054",5,1,-4
"1382","1061",3,2.5,-0.5
"1383","1077",4,3.5,-0.5
"1384","1081",1,2,1
"1385","1090",3,4,1
"1386","1102",3,5,2
"1387","1106",3,3.5,0.5
"1388","1116",1,2,1
"1389","1123",2,1.5,-0.5
"1390","1127",3,3.5,0.5
"1391","1129",3,3.5,0.5
"1392","1139",3,3.5,0.5
"1393","1140",3,2.5,-0.5
"1394","1145",4,4,0
"1395","1145",1,3,2
"1396","1147",1,4.5,3.5
"1397","1148",3,4,1
"1398","1153",4,3.5,-0.5
"1399","1154",4,3.5,-0.5
"1400","1155",5,3,-2
"1401","1160",2,2,0
"1402","1160",5,3.5,-1.5
"1403","1160",1,1,0
"1404","1162",2,2.5,0.5
"1405","1162",2,4,2
"1406","1165",1,3.5,2.5
"1407","1174",5,2.5,-2.5
"1408","1176",2,3.5,1.5
"1409","1177",1,4,3
"1410","1178",5,3,-2
"1411","1178",5,3,-2
"1412","1181",3,5,2
"1413","1181",4,5,1
"1414","1185",3,3,0
"1415","1193",5,2.5,-2.5
"1416","1197",4,4.5,0.5
"1417","1201",5,5,0
"1418","1205",1,1,0
"1419","1219",2,4.5,2.5
"1420","1219",2,4,2
"1421","1222",5,2.5,-2.5
"1422","1229",3,4.5,1.5
"1423","1241",1,3.5,2.5
"1424","1241",5,3.5,-1.5
"1425","1244",5,3,-2
"1426","1247",2,2.5,0.5
"1427","1247",2,2,0
"1428","1250",2,2,0
"1429","1251",3,2,-1
"1430","1258",2,2.5,0.5
"1431","1268",4,5,1
"1432","1271",2,3,1
"1433","1272",4,4.5,0.5
"1434","1278",3,5,2
"1435","1282",4,2.5,-1.5
"1436","1283",5,4.5,-0.5
"1437","1285",4,4,0
"1438","1288",1,3.5,2.5
"1439","1296",4,4.5,0.5
"1440","1296",5,2,-3
"1441","1299",1,2.5,1.5
"1442","1309",3,4.5,1.5
"1443","1311",5,3.5,-1.5
"1444","1316",5,2.5,-2.5
"1445","1316",4,4,0
"1446","1316",4,4,0
"1447","1316",2,3.5,1.5
"1448","1316",5,3.5,-1.5
"1449","1320",2,3,1
"1450","1322",5,4,-1
"1451","1324",2,3.5,1.5
"1452","1324",4,4.5,0.5
"1453","1325",2,3,1
"1454","1325",2,4,2
"1455","1328",4,3.5,-0.5
"1456","1329",4,4.5,0.5
"1457","1333",2,2.5,0.5
"1458","1340",1,1.5,0.5
"1459","1348",1,2,1
"1460","1356",1,4.5,3.5
"1461","1357",5,3.5,-1.5
"1462","1358",2,4,2
"1463","1358",5,3.5,-1.5
"1464","1363",4,2.5,-1.5
"1465","1363",2,2,0
"1466","1363",2,2.5,0.5
"1467","1364",5,5,0
"1468","1366",4,3.5,-0.5
"1469","1372",2,1,-1
"1470","1380",1,1.5,0.5
"1471","1380",3,3,0
"1472","1384",3,3,0
"1473","1392",4,1,-3
"1474","1392",5,1,-4
"1475","1392",5,3,-2
"1476","1395",4,4.5,0.5
"1477","1397",3,2.5,-0.5
"1478","1403",3,2.5,-0.5
"1479","1405",3,3,0
"1480","1405",4,4,0
"1481","1407",2,3.5,1.5
"1482","1407",5,4,-1
"1483","1408",5,4,-1
"1484","1410",3,2.5,-0.5
"1485","1412",4,3,-1
"1486","1412",5,3.5,-1.5
"1487","1413",2,4,2
"1488","1413",2,3.5,1.5
"1489","1413",5,4.5,-0.5
"1490","1415",2,5,3
"1491","1415",4,3,-1
"1492","1416",3,4,1
"1493","1425",4,5,1
"1494","1428",4,3.5,-0.5
"1495","1429",4,2,-2
"1496","1429",2,3.5,1.5
"1497","1429",4,4.5,0.5
"1498","1438",3,2.5,-0.5
"1499","1441",3,4,1
"1500","1442",1,3.5,2.5
"1501","1455",2,2,0
"1502","1457",2,3,1
"1503","1457",3,2,-1
"1504","1457",3,4,1
"1505","1462",4,4,0
"1506","1462",3,2,-1
"1507","1464",1,1.5,0.5
"1508","1464",3,3,0
"1509","1466",4,4,0
"1510","1467",1,1.5,0.5
"1511","1471",4,4,0
"1512","1471",5,2,-3
"1513","1472",1,4,3
"1514","1474",2,1.5,-0.5
"1515","1483",3,3,0
"1516","1488",3,5,2
"1517","1489",5,3,-2
"1518","1490",4,3.5,-0.5
"1519","1493",2,3,1
"1520","1498",4,3,-1
"1521","1503",3,5,2
"1522","1504",3,3.5,0.5
"1523","1507",3,3,0
"1524","1516",1,3.5,2.5
"1525","1517",3,3,0
"1526","1521",2,4.5,2.5
"1527","1522",5,1.5,-3.5
"1528","1523",5,4.5,-0.5
"1529","1523",3,4.5,1.5
"1530","1527",3,3.5,0.5
"1531","1533",2,4.5,2.5
"1532","1535",3,3,0
"1533","1545",4,3.5,-0.5
"1534","1551",4,4,0
"1535","1554",3,4,1
"1536","1560",4,2,-2
"1537","1564",5,4,-1
"1538","1567",3,5,2
"1539","1568",3,4.5,1.5
"1540","1569",4,2,-2
"1541","1573",1,2,1
"1542","1576",2,3.5,1.5
"1543","1588",4,2,-2
"1544","1594",4,3,-1
"1545","1604",1,4.5,3.5
"1546","1605",5,3.5,-1.5
"1547","1611",5,3,-2
"1548","1613",5,2.5,-2.5
"1549","1616",3,3,0
"1550","1617",2,2.5,0.5
"1551","1619",2,2.5,0.5
"1552","1621",4,2.5,-1.5
"1553","1628",2,1.5,-0.5
"1554","1628",3,2.5,-0.5
"1555","1629",4,3.5,-0.5
"1556","1631",4,2,-2
"1557","1636",1,3,2
"1558","1638",5,3.5,-1.5
"1559","1639",2,2.5,0.5
"1560","1641",2,3.5,1.5
"1561","1641",3,3.5,0.5
"1562","1643",3,4,1
"1563","1651",3,2.5,-0.5
"1564","1652",3,2.5,-0.5
"1565","1657",5,3.5,-1.5
"1566","1658",5,3,-2
"1567","1668",1,3.5,2.5
"1568","1672",3,3,0
"1569","1672",3,3,0
"1570","1673",4,2,-2
"1571","1678",5,3.5,-1.5
"1572","1679",5,4,-1
"1573","1679",5,4.5,-0.5
"1574","1691",2,4,2
"1575","1706",3,3.5,0.5
"1576","1720",5,3.5,-1.5
"1577","1723",2,3.5,1.5
"1578","1725",3,4.5,1.5
"1579","1729",5,4.5,-0.5
"1580","1736",5,3.5,-1.5
"1581","1736",4,4,0
"1582","1737",3,3,0
"1583","1737",4,3,-1
"1584","1739",5,4,-1
"1585","1739",2,4,2
"1586","1743",4,5,1
"1587","1744",3,3,0
"1588","1744",4,3,-1
"1589","1744",5,3,-2
"1590","1747",5,5,0
"1591","1752",5,2.5,-2.5
"1592","1755",4,2.5,-1.5
"1593","1756",5,3,-2
"1594","1757",2,3.5,1.5
"1595","1757",2,2.5,0.5
"1596","1757",4,1.5,-2.5
"1597","1757",4,5,1
"1598","1761",5,4,-1
"1599","1761",3,1.5,-1.5
"1600","1766",4,4.5,0.5
"1601","1767",2,2.5,0.5
"1602","1767",1,2.5,1.5
"1603","1773",4,3,-1
"1604","1774",4,5,1
"1605","1774",3,2,-1
"1606","1775",4,4,0
"1607","1780",2,4.5,2.5
"1608","1780",1,3,2
"1609","1781",1,4,3
"1610","1782",2,3.5,1.5
"1611","1783",2,3.5,1.5
"1612","1783",3,3.5,0.5
"1613","1785",3,3,0
"1614","1785",5,2,-3
"1615","1786",2,1.5,-0.5
"1616","1787",1,3,2
"1617","1793",4,4.5,0.5
"1618","1794",5,3,-2
"1619","1801",2,1.5,-0.5
"1620","1802",5,5,0
"1621","1804",2,4.5,2.5
"1622","1804",5,4,-1
"1623","1809",2,3,1
"1624","1810",5,4,-1
"1625","1812",4,2,-2
"1626","1815",1,3.5,2.5
"1627","1820",5,2,-3
"1628","1825",5,3,-2
"1629","1827",3,3,0
"1630","1828",2,3.5,1.5
"1631","1832",5,3.5,-1.5
"1632","1833",1,3.5,2.5
"1633","1834",3,3,0
"1634","1838",2,3.5,1.5
"1635","1840",5,4.5,-0.5
"1636","1842",2,2,0
"1637","1843",2,3.5,1.5
"1638","1845",2,3.5,1.5
"1639","1848",4,4,0
"1640","1850",1,1,0
"1641","1855",5,3,-2
"1642","1858",3,3.5,0.5
"1643","1867",4,3.5,-0.5
"1644","1869",1,3,2
"1645","1870",3,3,0
"1646","1871",2,2.5,0.5
"1647","1871",3,2,-1
"1648","1873",4,5,1
"1649","1875",5,4,-1
"1650","1876",1,2.5,1.5
"1651","1878",5,2,-3
"1652","1880",3,4,1
"1653","1896",1,1,0
"1654","1902",4,4.5,0.5
"1655","1902",2,4,2
"1656","1905",4,2,-2
"1657","1906",4,3.5,-0.5
"1658","1907",1,5,4
"1659","1910",3,2.5,-0.5
"1660","1914",4,3,-1
"1661","1917",4,4.5,0.5
"1662","1917",1,2,1
"1663","1924",2,2.5,0.5
"1664","1928",4,1,-3
"1665","1932",3,2,-1
"1666","1943",3,2.5,-0.5
"1667","1947",3,4.5,1.5
"1668","1948",3,2.5,-0.5
"1669","1952",1,2.5,1.5
"1670","1954",5,4.5,-0.5
"1671","1954",4,1.5,-2.5
"1672","1963",5,2.5,-2.5
"1673","1966",5,2.5,-2.5
"1674","1966",1,4.5,3.5
"1675","1966",3,4.5,1.5
"1676","1969",3,3,0
"1677","1970",5,3.5,-1.5
"1678","1971",5,3,-2
"1679","1972",1,1,0
"1680","1974",2,3.5,1.5
"1681","1974",4,4.5,0.5
"1682","1981",3,3.5,0.5
"1683","1985",3,4,1
"1684","1987",1,2.5,1.5
"1685","1992",4,3.5,-0.5
"1686","1995",1,5,4
"1687","1996",1,3,2
"1688","2002",4,3.5,-0.5
"1689","2008",3,2,-1
"1690","2009",2,3.5,1.5
"1691","2014",2,3.5,1.5
"1692","2023",5,4,-1
"1693","2031",3,4.5,1.5
"1694","2032",4,4,0
"1695","2032",3,4.5,1.5
"1696","2036",2,4.5,2.5
"1697","2036",5,3.5,-1.5
"1698","2040",3,3.5,0.5
"1699","2040",3,4,1
"1700","2044",5,4,-1
"1701","2050",5,2,-3
"1702","2054",3,5,2
"1703","2060",5,3,-2
"1704","2062",2,4,2
"1705","2063",4,5,1
"1706","2067",4,3.5,-0.5
"1707","2072",1,4.5,3.5
"1708","2076",3,2,-1
"1709","2078",2,4.5,2.5
"1710","2080",1,3.5,2.5
"1711","2088",4,2,-2
"1712","2097",3,4,1
"1713","2103",5,4.5,-0.5
"1714","2104",3,2.5,-0.5
"1715","2104",1,2,1
"1716","2111",3,4,1
"1717","2112",5,5,0
"1718","2112",2,1.5,-0.5
"1719","2116",4,5,1
"1720","2121",1,4.5,3.5
"1721","2125",5,3,-2
"1722","2132",2,4,2
"1723","2138",5,5,0
"1724","2138",2,3,1
"1725","2143",4,4,0
"1726","2146",1,2.5,1.5
"1727","2153",3,2.5,-0.5
"1728","2156",3,3.5,0.5
"1729","2159",5,5,0
"1730","2161",5,4.5,-0.5
"1731","2164",3,3,0
"1732","2167",3,3,0
"1733","2171",3,5,2
"1734","2172",5,4,-1
"1735","2172",5,3,-2
"1736","2178",4,4,0
"1737","2179",2,2.5,0.5
"1738","2179",1,4,3
"1739","2181",2,3,1
"1740","2181",2,5,3
"1741","2185",5,4,-1
"1742","2185",1,3.5,2.5
"1743","2191",3,2.5,-0.5
"1744","2192",3,4,1
"1745","2192",5,4.5,-0.5
"1746","2194",1,4.5,3.5
"1747","2197",3,3.5,0.5
"1748","2199",4,3.5,-0.5
"1749","2200",3,2.5,-0.5
"1750","2200",4,2.5,-1.5
"1751","2200",4,4.5,0.5
"1752","2200",3,4,1
"1753","2210",3,5,2
"1754","2211",4,2.5,-1.5
"1755","2213",5,5,0
"1756","2214",2,4,2
"1757","2216",3,3.5,0.5
"1758","2226",4,3.5,-0.5
"1759","2230",3,3,0
"1760","2231",3,4,1
"1761","2232",4,3.5,-0.5
"1762","2233",4,3,-1
"1763","2234",3,2.5,-0.5
"1764","2235",5,3,-2
"1765","2239",5,4,-1
"1766","2240",5,3.5,-1.5
"1767","2245",5,3.5,-1.5
"1768","2249",3,3.5,0.5
"1769","2250",4,3.5,-0.5
"1770","2250",5,2,-3
"1771","2251",4,5,1
"1772","2260",2,2.5,0.5
"1773","2262",5,2,-3
"1774","2263",5,3.5,-1.5
"1775","2266",5,3.5,-1.5
"1776","2276",2,4,2
"1777","2281",4,3.5,-0.5
"1778","2283",2,3,1
"1779","2284",4,2,-2
"1780","2292",2,2,0
"1781","2294",5,3,-2
"1782","2302",1,1.5,0.5
"1783","2305",2,2,0
"1784","2311",5,3,-2
"1785","2311",3,2,-1
"1786","2312",2,3,1
"1787","2313",3,4,1
"1788","2313",4,3.5,-0.5
"1789","2324",1,2,1
"1790","2327",3,3.5,0.5
"1791","2330",1,2.5,1.5
"1792","2333",2,2.5,0.5
"1793","2335",4,4,0
"1794","2336",4,2,-2
"1795","2343",5,5,0
"1796","2348",5,4,-1
"1797","2350",2,3.5,1.5
"1798","2350",3,4,1
"1799","2355",3,1.5,-1.5
"1800","2355",4,3,-1
"1801","2366",1,2,1
"1802","2368",3,3.5,0.5
"1803","2369",4,2.5,-1.5
"1804","2372",5,3,-2
"1805","2376",3,4,1
"1806","2379",2,4.5,2.5
"1807","2382",3,2.5,-0.5
"1808","2384",2,3,1
"1809","2396",2,3.5,1.5
"1810","2399",2,2.5,0.5
"1811","2400",1,2.5,1.5
"1812","2405",1,3.5,2.5
"1813","2406",3,3.5,0.5
"1814","2407",5,4,-1
"1815","2407",4,3.5,-0.5
"1816","2410",3,3,0
"1817","2410",1,3.5,2.5
"1818","2420",5,3.5,-1.5
"1819","2425",1,3,2
"1820","2426",5,4.5,-0.5
"1821","2426",2,5,3
"1822","2427",5,3.5,-1.5
"1823","2429",5,3.5,-1.5
"1824","2429",3,2,-1
"1825","2432",1,3,2
"1826","2435",2,2,0
"1827","2439",5,3,-2
"1828","2440",5,2.5,-2.5
"1829","2443",2,3,1
"1830","2445",3,2.5,-0.5
"1831","2449",4,1,-3
"1832","2451",5,2.5,-2.5
"1833","2451",2,1.5,-0.5
"1834","2458",3,4,1
"1835","2462",4,2.5,-1.5
"1836","2462",2,2,0
"1837","2470",3,1.5,-1.5
"1838","2478",5,2,-3
"1839","2489",2,4,2
"1840","2492",4,3.5,-0.5
"1841","2497",2,3,1
"1842","2499",3,2,-1
"1843","2500",3,4,1
"1844","2506",3,4,1
"1845","2511",3,3.5,0.5
"1846","2515",3,4,1
"1847","2516",5,3.5,-1.5
"1848","2519",5,2,-3
"1849","2519",5,4,-1
"1850","2525",2,4.5,2.5
"1851","2533",3,2.5,-0.5
"1852","2540",4,3.5,-0.5
"1853","2540",4,1,-3
"1854","2540",2,3.5,1.5
"1855","2542",3,2.5,-0.5
"1856","2547",2,4.5,2.5
"1857","2547",3,4.5,1.5
"1858","2547",3,2,-1
"1859","2548",4,2.5,-1.5
"1860","2551",3,1,-2
"1861","2557",2,3,1
"1862","2557",1,3.5,2.5
"1863","2559",3,3.5,0.5
"1864","2559",3,2,-1
"1865","2559",1,2.5,1.5
"1866","2559",3,4.5,1.5
"1867","2559",2,3.5,1.5
"1868","2559",1,3.5,2.5
"1869","2569",2,5,3
"1870","2574",2,2,0
"1871","2574",5,3.5,-1.5
"1872","2575",5,5,0
"1873","2580",2,3,1
"1874","2580",1,2.5,1.5
"1875","2585",2,5,3
"1876","2588",3,3,0
"1877","2602",5,3,-2
"1878","2603",1,2.5,1.5
"1879","2607",1,2.5,1.5
"1880","2611",5,4.5,-0.5
"1881","2615",4,4,0
"1882","2616",2,4.5,2.5
"1883","2622",3,1,-2
"1884","2623",1,4,3
"1885","2626",4,3,-1
"1886","2627",5,4,-1
"1887","2628",5,3.5,-1.5
"1888","2632",4,3.5,-0.5
"1889","2633",3,4,1
"1890","2637",1,3.5,2.5
"1891","2640",4,4,0
"1892","2645",2,4.5,2.5
"1893","2649",5,3,-2
"1894","2653",5,3,-2
"1895","2659",5,4,-1
"1896","2672",3,3.5,0.5
"1897","2674",4,3.5,-0.5
"1898","2676",1,3.5,2.5
"1899","2680",1,3,2
"1900","2682",4,2.5,-1.5
"1901","2692",2,3.5,1.5
"1902","2693",4,2.5,-1.5
"1903","2694",3,5,2
"1904","2695",3,4.5,1.5
"1905","2696",2,2.5,0.5
"1906","2696",4,4,0
"1907","2699",2,3.5,1.5
"1908","2699",2,1.5,-0.5
"1909","2716",5,1.5,-3.5
"1910","2718",5,2.5,-2.5
"1911","2720",3,2.5,-0.5
"1912","2720",2,2,0
"1913","2723",4,4,0
"1914","2730",3,3.5,0.5
"1915","2731",4,3,-1
"1916","2733",1,4,3
"1917","2733",3,2.5,-0.5
"1918","2734",2,4,2
"1919","2739",5,2.5,-2.5
"1920","2741",5,3.5,-1.5
"1921","2755",4,3.5,-0.5
"1922","2755",5,1,-4
"1923","2759",3,3.5,0.5
"1924","2769",1,4,3
"1925","2771",2,2,0
"1926","2778",3,4,1
"1927","2781",2,2.5,0.5
"1928","2787",2,3,1
"1929","2787",3,4.5,1.5
"1930","2790",4,3.5,-0.5
"1931","2793",5,5,0
"1932","2795",4,4.5,0.5
"1933","2798",4,1,-3
"1934","2808",3,3,0
"1935","2813",3,3.5,0.5
"1936","2814",5,5,0
"1937","2815",1,4,3
"1938","2815",4,4,0
"1939","2815",3,3,0
"1940","2817",3,3.5,0.5
"1941","2817",1,3,2
"1942","2821",3,3.5,0.5
"1943","2823",4,1.5,-2.5
"1944","2825",1,4,3
"1945","2826",2,3.5,1.5
"1946","2826",1,3.5,2.5
"1947","2846",2,2,0
"1948","2851",4,3.5,-0.5
"1949","2857",2,2.5,0.5
"1950","2864",2,1.5,-0.5
"1951","2864",3,2,-1
"1952","2864",5,2.5,-2.5
"1953","2865",2,3,1
"1954","2865",3,3,0
"1955","2867",2,5,3
"1956","2867",2,2.5,0.5
"1957","2868",3,4.5,1.5
"1958","2875",4,3.5,-0.5
"1959","2877",4,2,-2
"1960","2879",1,5,4
"1961","2883",4,2.5,-1.5
"1962","2883",3,2.5,-0.5
"1963","2886",3,3.5,0.5
"1964","2886",2,4.5,2.5
"1965","2888",1,4.5,3.5
"1966","2889",4,3.5,-0.5
"1967","2890",1,4,3
"1968","2895",1,3,2
"1969","2900",3,1.5,-1.5
"1970","2901",5,4,-1
"1971","2901",4,3,-1
"1972","2901",3,2,-1
"1973","2902",4,3,-1
"1974","2904",4,4,0
"1975","2905",4,3,-1
"1976","2905",4,3,-1
"1977","2909",3,2,-1
"1978","2910",4,1.5,-2.5
"1979","2910",5,2.5,-2.5
"1980","2910",3,2,-1
"1981","2917",5,2.5,-2.5
"1982","2920",4,3.5,-0.5
"1983","2922",3,3.5,0.5
"1984","2922",3,2,-1
"1985","2922",2,2,0
"1986","2926",2,5,3
"1987","2926",3,4,1
"1988","2927",3,4,1
"1989","2931",2,3,1
"1990","2931",5,4.5,-0.5
"1991","2935",2,4,2
"1992","2940",4,4.5,0.5
"1993","2945",4,2.5,-1.5
"1994","2947",5,4.5,-0.5
"1995","2948",3,1.5,-1.5
"1996","2950",3,4,1
"1997","2958",2,4.5,2.5
"1998","2968",5,2.5,-2.5
"1999","2968",3,3.5,0.5
"2000","2970",4,4.5,0.5
"2001","7",4,4,0
"2002","10",5,5,0
"2003","14",1,5,4
"2004","15",3,4,1
"2005","19",4,3,-1
"2006","32",4,3,-1
"2007","36",5,4,-1
"2008","40",1,5,4
"2009","43",1,2,1
"2010","43",3,4,1
"2011","44",2,2,0
"2012","45",1,4,3
"2013","45",4,4,0
"2014","45",3,2,-1
"2015","46",4,2,-2
"2016","49",4,4,0
"2017","49",3,5,2
"2018","49",5,5,0
"2019","50",1,1,0
"2020","55",3,3,0
"2021","57",2,2,0
"2022","59",3,4,1
"2023","59",1,3,2
"2024","60",4,5,1
"2025","61",3,5,2
"2026","62",3,3,0
"2027","62",5,5,0
"2028","66",5,4,-1
"2029","67",1,2,1
"2030","75",4,5,1
"2031","76",3,1,-2
"2032","78",3,5,2
"2033","79",4,5,1
"2034","80",4,4,0
"2035","85",3,3,0
"2036","86",5,5,0
"2037","86",3,4,1
"2038","89",3,4,1
"2039","89",3,5,2
"2040","89",2,1,-1
"2041","90",3,4,1
"2042","94",2,4,2
"2043","94",4,2,-2
"2044","95",4,5,1
"2045","95",5,4,-1
"2046","100",5,3,-2
"2047","102",4,2,-2
"2048","102",5,4,-1
"2049","103",3,2,-1
"2050","106",3,2,-1
"2051","106",4,5,1
"2052","113",4,4,0
"2053","115",4,3,-1
"2054","127",2,2,0
"2055","129",3,3,0
"2056","130",3,2,-1
"2057","132",2,1,-1
"2058","133",3,4,1
"2059","137",3,1,-2
"2060","141",5,5,0
"2061","148",5,3,-2
"2062","151",2,3,1
"2063","151",1,1,0
"2064","151",4,4,0
"2065","161",3,5,2
"2066","162",4,4,0
"2067","166",2,4,2
"2068","166",5,4,-1
"2069","166",5,4,-1
"2070","170",2,2,0
"2071","170",3,3,0
